Date,League,Account,Action,Stash,Item
"14/12/2023 12:57:17","Affliction","ErZil","modified","$","17× Armourer's Scrap"
"14/12/2023 12:57:02","Affliction","ErZil","modified","D","2× The Lover"
"14/12/2023 12:57:00","Affliction","ErZil","modified","D","The Lover"
"14/12/2023 12:56:52","Affliction","ErZil","modified","D","4× Emperor's Luck"
"14/12/2023 12:53:29","Affliction","ErZil","added","M","Forking River Map (T9)"
"14/12/2023 12:53:21","Affliction","ErZil","modified","$","164× Orb of Chance"
"14/12/2023 12:53:20","Affliction","ErZil","modified","$","230× Orb of Alchemy"
"14/12/2023 12:53:20","Affliction","ErZil","added","$","7× Blacksmith's Whetstone"
"14/12/2023 12:53:16","Affliction","ErZil","removed","$","7× Blacksmith's Whetstone"
"14/12/2023 12:53:15","Affliction","ErZil","added","$","7× Blacksmith's Whetstone"
"14/12/2023 12:53:07","Affliction","ErZil","removed","$","7× Blacksmith's Whetstone"
"14/12/2023 12:53:04","Affliction","ErZil","modified","$","273× Chaos Orb"
"14/12/2023 12:52:34","Affliction","ErZil","modified","$","263× Chaos Orb"
"14/12/2023 12:51:08","Affliction","ErZil","modified","$","643× Orb of Transmutation"
"14/12/2023 12:51:07","Affliction","ErZil","modified","$","278× Orb of Alteration"
"14/12/2023 12:51:07","Affliction","ErZil","modified","$","858× Orb of Augmentation"
"14/12/2023 12:51:07","Affliction","ErZil","modified","$","258× Orb of Alteration"
"14/12/2023 12:44:50","Affliction","ErZil","modified","$","17× Regal Orb"
"14/12/2023 12:44:47","Affliction","ErZil","modified","$","8× Regal Orb"
"14/12/2023 12:44:07","Affliction","ErZil","modified","$","828× Orb of Augmentation"
"14/12/2023 12:44:06","Affliction","ErZil","modified","$","238× Orb of Alteration"
"14/12/2023 12:44:05","Affliction","ErZil","modified","$","258× Orb of Alteration"
"14/12/2023 12:44:04","Affliction","ErZil","modified","$","604× Orb of Transmutation"
"14/12/2023 12:44:00","Affliction","ErZil","added","$","24× Orb of Scouring"
"14/12/2023 12:43:49","Affliction","ErZil","removed","$","25× Orb of Scouring"
"14/12/2023 12:43:48","Affliction","ErZil","modified","$","278× Orb of Alteration"
"14/12/2023 12:43:44","Affliction","ErZil","modified","$","262× Orb of Alteration"
"14/12/2023 12:43:02","Affliction","ErZil","modified","$","19831× Rogue's Marker"
"14/12/2023 12:43:02","Affliction","ErZil","modified","$","2× Instilling Orb"
"14/12/2023 12:42:41","Affliction","ErZil","modified","$","283× Chaos Orb"
"14/12/2023 12:42:09","Affliction","ErZil","added","M","Wharf Map (T16)"
"14/12/2023 12:42:04","Affliction","ErZil","modified","$","282× Orb of Alteration"
"14/12/2023 12:42:04","Affliction","ErZil","modified","F","2× Polished Torment Scarab"
"14/12/2023 12:42:04","Affliction","ErZil","modified","F","2× Gilded Abyss Scarab"
"14/12/2023 12:42:04","Affliction","ErZil","modified","F","13× Rusted Sulphite Scarab"
"14/12/2023 12:42:03","Affliction","ErZil","modified","F","16× Rusted Bestiary Scarab"
"14/12/2023 12:42:03","Affliction","ErZil","modified","F","4× Rusted Cartography Scarab"
"14/12/2023 12:42:02","Affliction","ErZil","modified","F","4× Polished Cartography Scarab"
"14/12/2023 12:42:02","Affliction","ErZil","modified","$","858× Orb of Augmentation"
"14/12/2023 12:42:02","Affliction","ErZil","modified","F","12× Rusted Torment Scarab"
"14/12/2023 12:26:06","Affliction","ErZil","removed","U","4× Unstable Catalyst"
"14/12/2023 12:20:25","Affliction","ErZil","modified","$","13× Divine Orb"
"14/12/2023 12:10:48","Affliction","ErZil","modified","$","284× Chaos Orb"
"14/12/2023 12:10:46","Affliction","ErZil","modified","$","272× Chaos Orb"
"14/12/2023 12:08:23","Affliction","ErZil","modified","$","10× Divine Orb"
"14/12/2023 12:07:14","Affliction","ErZil","modified","$","252× Chaos Orb"
"14/12/2023 12:06:30","Affliction","Tio1122","modified","$","1203× Scroll of Wisdom"
"14/12/2023 12:06:29","Affliction","Tio1122","modified","$","688× Portal Scroll"
"14/12/2023 12:05:59","Affliction","ErZil","modified","$","272× Chaos Orb"
"14/12/2023 12:05:59","Affliction","ErZil","modified","$","292× Chaos Orb"
"14/12/2023 12:05:56","Affliction","ErZil","modified","$","312× Chaos Orb"
"14/12/2023 12:05:56","Affliction","ErZil","modified","$","332× Chaos Orb"
"14/12/2023 12:05:55","Affliction","ErZil","modified","$","352× Chaos Orb"
"14/12/2023 12:05:54","Affliction","ErZil","modified","$","372× Chaos Orb"
"14/12/2023 12:02:45","Affliction","ErZil","modified","$","392× Chaos Orb"
"14/12/2023 12:02:44","Affliction","ErZil","modified","$","412× Chaos Orb"
"14/12/2023 12:02:43","Affliction","ErZil","modified","$","432× Chaos Orb"
"14/12/2023 12:02:03","Affliction","ErZil","added","F","Maven's Invitation: The Atlas"
"14/12/2023 12:01:52","Affliction","ErZil","removed","F","Maven's Invitation: The Atlas"
"14/12/2023 12:01:23","Affliction","ErZil","added","U","The Gluttonous Tide Citadel Bow"
"14/12/2023 11:59:25","Affliction","Tio1122","removed","F","Quicksilver Flask"
"14/12/2023 11:58:18","Affliction","Tio1122","added","U","Crown of Thorns Vine Circlet"
"14/12/2023 11:58:17","Affliction","Tio1122","removed","U","Goldrim Leather Cap"
"14/12/2023 11:58:13","Affliction","Tio1122","removed","U","Crown of Thorns Vine Circlet"
"14/12/2023 11:58:02","Affliction","Tio1122","removed","U","Wanderlust Wool Shoes"
"14/12/2023 11:57:26","Affliction","Tio1122","removed","U","Lochtonial Caress Iron Gauntlets"
"14/12/2023 11:57:05","Affliction","Tio1122","removed","U","String of Servitude Heavy Belt"
"14/12/2023 11:57:04","Affliction","ErZil","modified","$","452× Chaos Orb"
"14/12/2023 11:56:57","Affliction","Tio1122","removed","U","Bisco's Leash Heavy Belt"
"14/12/2023 11:56:44","Affliction","ErZil","modified","$","442× Chaos Orb"
"14/12/2023 11:56:43","Affliction","ErZil","modified","$","462× Chaos Orb"
"14/12/2023 11:56:42","Affliction","ErZil","modified","$","482× Chaos Orb"
"14/12/2023 11:55:57","Affliction","Tio1122","removed","U","Axiom Perpetuum Bronze Sceptre"
"14/12/2023 11:55:45","Affliction","Tio1122","removed","U","Berek's Grip Two-Stone Ring"
"14/12/2023 11:55:44","Affliction","Tio1122","removed","U","Berek's Pass Two-Stone Ring"
"14/12/2023 11:55:30","Affliction","Tio1122","removed","U","Karui Ward Jade Amulet"
"14/12/2023 11:55:17","Affliction","Tio1122","removed","U","Thousand Ribbons Simple Robe"
"14/12/2023 11:41:49","Affliction","Tio1122","modified","$","728× Portal Scroll"
"14/12/2023 11:41:46","Affliction","Tio1122","modified","$","857× Orb of Augmentation"
"14/12/2023 11:41:46","Affliction","Tio1122","modified","$","281× Orb of Alteration"
"14/12/2023 11:41:46","Affliction","Tio1122","modified","$","644× Orb of Transmutation"
"14/12/2023 11:41:46","Affliction","Tio1122","modified","$","160× Orb of Chance"
"14/12/2023 11:41:45","Affliction","Tio1122","modified","$","227× Orb of Alchemy"
"14/12/2023 02:55:31","Affliction","DrScramble","added","F","Aquamarine Flask"
"14/12/2023 02:55:30","Affliction","DrScramble","removed","$","14× Alteration Shard"
"14/12/2023 02:55:30","Affliction","DrScramble","modified","$","265× Orb of Alteration"
"14/12/2023 02:55:29","Affliction","DrScramble","modified","$","607× Orb of Transmutation"
"14/12/2023 02:55:29","Affliction","DrScramble","modified","$","703× Portal Scroll"
"14/12/2023 02:55:28","Affliction","DrScramble","added","$","11× Alchemy Shard"
"14/12/2023 02:55:28","Affliction","DrScramble","removed","$","15× Alchemy Shard"
"14/12/2023 02:55:28","Affliction","DrScramble","modified","$","207× Orb of Alchemy"
"14/12/2023 02:55:28","Affliction","DrScramble","modified","$","264× Orb of Alteration"
"14/12/2023 02:55:27","Affliction","DrScramble","modified","$","206× Orb of Alchemy"
"14/12/2023 02:55:27","Affliction","DrScramble","modified","D","3× Prosperity"
"14/12/2023 02:55:27","Affliction","DrScramble","added","D","Thirst for Knowledge"
"14/12/2023 02:55:27","Affliction","DrScramble","modified","D","10× Dark Temptation"
"14/12/2023 02:55:26","Affliction","DrScramble","modified","D","9× Emperor's Luck"
"14/12/2023 02:55:26","Affliction","DrScramble","modified","$","12× Armourer's Scrap"
"14/12/2023 02:55:26","Affliction","DrScramble","modified","F","7× Ritual Vessel"
"14/12/2023 02:55:24","Affliction","DrScramble","modified","$","140× Orb of Chance"
"14/12/2023 02:55:24","Affliction","DrScramble","modified","D","4× The Sword King's Salute"
"14/12/2023 02:55:23","Affliction","DrScramble","modified","D","9× The King's Blade"
"14/12/2023 02:55:23","Affliction","DrScramble","modified","D","6× The Stormcaller"
"14/12/2023 02:55:22","Affliction","DrScramble","modified","D","19× The Flora's Gift"
"14/12/2023 02:55:22","Affliction","DrScramble","added","D","The Drunken Aristocrat"
"14/12/2023 02:42:21","Affliction","ThrarThylnenfallën","modified","$","129× Chromatic Orb"
"14/12/2023 02:37:51","Affliction","ThrarThylnenfallën","removed","M","Bone Crypt Map (T1)"
"14/12/2023 02:37:31","Affliction","ThrarThylnenfallën","modified","$","600× Jeweller's Orb"
"14/12/2023 02:37:30","Affliction","ThrarThylnenfallën","modified","$","605× Orb of Transmutation"
"14/12/2023 02:37:29","Affliction","ThrarThylnenfallën","modified","$","589× Jeweller's Orb"
"14/12/2023 02:37:28","Affliction","ThrarThylnenfallën","added","G","level 20 0% Malevolence"
"14/12/2023 02:37:28","Affliction","ThrarThylnenfallën","modified","$","580× Jeweller's Orb"
"14/12/2023 02:37:27","Affliction","ThrarThylnenfallën","modified","$","564× Jeweller's Orb"
"14/12/2023 02:37:26","Affliction","ThrarThylnenfallën","modified","$","547× Jeweller's Orb"
"14/12/2023 02:37:26","Affliction","ThrarThylnenfallën","modified","$","543× Jeweller's Orb"
"14/12/2023 02:37:25","Affliction","ThrarThylnenfallën","modified","$","535× Jeweller's Orb"
"14/12/2023 02:37:24","Affliction","ThrarThylnenfallën","added","G","level 20 0% Dash"
"14/12/2023 02:37:24","Affliction","ThrarThylnenfallën","modified","$","520× Jeweller's Orb"
"14/12/2023 02:37:23","Affliction","ThrarThylnenfallën","modified","$","149× Chromatic Orb"
"14/12/2023 02:37:23","Affliction","ThrarThylnenfallën","added","G","level 19 0% Despair"
"14/12/2023 02:37:23","Affliction","ThrarThylnenfallën","modified","$","507× Jeweller's Orb"
"14/12/2023 02:37:21","Affliction","ThrarThylnenfallën","modified","$","491× Jeweller's Orb"
"14/12/2023 02:37:19","Affliction","ThrarThylnenfallën","modified","$","485× Jeweller's Orb"
"14/12/2023 02:37:19","Affliction","ThrarThylnenfallën","modified","$","260× Orb of Alteration"
"14/12/2023 02:37:19","Affliction","ThrarThylnenfallën","modified","$","566× Orb of Transmutation"
"14/12/2023 02:37:19","Affliction","ThrarThylnenfallën","modified","$","205× Orb of Alchemy"
"14/12/2023 02:37:18","Affliction","ThrarThylnenfallën","modified","$","219× Orb of Fusing"
"14/12/2023 02:37:18","Affliction","ThrarThylnenfallën","modified","$","137× Orb of Chance"
"14/12/2023 02:33:44","Affliction","ThrarThylnenfallën","removed","U","Lifesprig Driftwood Wand"
"14/12/2023 02:32:57","Affliction","ThrarThylnenfallën","modified","$","143× Chromatic Orb"
"14/12/2023 02:26:59","Affliction","ThrarThylnenfallën","modified","$","163× Chromatic Orb"
"14/12/2023 02:25:21","Affliction","ThrarThylnenfallën","modified","$","183× Chromatic Orb"
"14/12/2023 02:25:20","Affliction","ThrarThylnenfallën","modified","$","203× Chromatic Orb"
"14/12/2023 02:10:10","Affliction","ThrarThylnenfallën","modified","$","188× Orb of Alchemy"
"14/12/2023 02:10:09","Affliction","ThrarThylnenfallën","modified","$","119× Orb of Chance"
"14/12/2023 02:10:08","Affliction","ThrarThylnenfallën","modified","$","245× Orb of Alteration"
"14/12/2023 02:10:07","Affliction","ThrarThylnenfallën","modified","$","527× Orb of Transmutation"
"14/12/2023 02:06:51","Affliction","ThrarThylnenfallën","modified","$","482× Jeweller's Orb"
"14/12/2023 02:06:50","Affliction","ThrarThylnenfallën","modified","$","502× Jeweller's Orb"
"14/12/2023 02:06:49","Affliction","ThrarThylnenfallën","modified","$","522× Jeweller's Orb"
"14/12/2023 02:06:47","Affliction","ThrarThylnenfallën","modified","$","542× Jeweller's Orb"
"14/12/2023 02:06:47","Affliction","ThrarThylnenfallën","modified","$","562× Jeweller's Orb"
"14/12/2023 02:06:46","Affliction","ThrarThylnenfallën","modified","$","582× Jeweller's Orb"
"14/12/2023 02:06:45","Affliction","ThrarThylnenfallën","modified","$","602× Jeweller's Orb"
"14/12/2023 02:06:44","Affliction","ThrarThylnenfallën","modified","$","622× Jeweller's Orb"
"14/12/2023 02:06:43","Affliction","ThrarThylnenfallën","modified","$","642× Jeweller's Orb"
"14/12/2023 02:06:42","Affliction","ThrarThylnenfallën","modified","$","662× Jeweller's Orb"
"14/12/2023 02:06:41","Affliction","ThrarThylnenfallën","modified","$","682× Jeweller's Orb"
"14/12/2023 02:06:40","Affliction","ThrarThylnenfallën","modified","$","702× Jeweller's Orb"
"14/12/2023 02:03:21","Affliction","ThrarThylnenfallën","modified","$","265× Orb of Alteration"
"14/12/2023 02:03:20","Affliction","ThrarThylnenfallën","modified","$","722× Jeweller's Orb"
"14/12/2023 02:03:19","Affliction","ThrarThylnenfallën","modified","$","705× Jeweller's Orb"
"14/12/2023 02:03:18","Affliction","ThrarThylnenfallën","modified","$","686× Jeweller's Orb"
"14/12/2023 02:03:17","Affliction","ThrarThylnenfallën","modified","$","139× Orb of Chance"
"14/12/2023 02:03:17","Affliction","ThrarThylnenfallën","modified","$","208× Orb of Alchemy"
"14/12/2023 02:03:17","Affliction","ThrarThylnenfallën","modified","$","667× Jeweller's Orb"
"14/12/2023 02:03:16","Affliction","ThrarThylnenfallën","modified","$","223× Chromatic Orb"
"14/12/2023 02:03:16","Affliction","ThrarThylnenfallën","modified","$","650× Jeweller's Orb"
"14/12/2023 02:03:14","Affliction","ThrarThylnenfallën","modified","$","633× Jeweller's Orb"
"14/12/2023 02:03:14","Affliction","ThrarThylnenfallën","modified","$","213× Orb of Fusing"
"14/12/2023 01:57:12","Affliction","ThrarThylnenfallën","modified","$","218× Chromatic Orb"
"14/12/2023 01:57:11","Affliction","ThrarThylnenfallën","modified","$","238× Chromatic Orb"
"14/12/2023 01:55:46","Affliction","ThrarThylnenfallën","modified","$","616× Jeweller's Orb"
"14/12/2023 01:55:45","Affliction","ThrarThylnenfallën","modified","$","636× Jeweller's Orb"
"14/12/2023 01:55:44","Affliction","ThrarThylnenfallën","modified","$","656× Jeweller's Orb"
"14/12/2023 01:55:43","Affliction","ThrarThylnenfallën","modified","$","676× Jeweller's Orb"
"14/12/2023 01:55:43","Affliction","ThrarThylnenfallën","modified","$","696× Jeweller's Orb"
"14/12/2023 01:55:42","Affliction","ThrarThylnenfallën","modified","$","716× Jeweller's Orb"
"14/12/2023 01:55:41","Affliction","ThrarThylnenfallën","modified","$","736× Jeweller's Orb"
"14/12/2023 01:55:40","Affliction","ThrarThylnenfallën","modified","$","756× Jeweller's Orb"
"14/12/2023 01:55:39","Affliction","ThrarThylnenfallën","modified","$","776× Jeweller's Orb"
"14/12/2023 01:55:38","Affliction","ThrarThylnenfallën","modified","$","796× Jeweller's Orb"
"14/12/2023 01:51:56","Affliction","ThrarThylnenfallën","modified","$","233× Orb of Fusing"
"14/12/2023 01:51:50","Affliction","ThrarThylnenfallën","modified","$","258× Chromatic Orb"
"14/12/2023 01:51:50","Affliction","ThrarThylnenfallën","modified","$","219× Orb of Fusing"
"14/12/2023 01:51:49","Affliction","ThrarThylnenfallën","modified","$","816× Jeweller's Orb"
"14/12/2023 01:51:46","Affliction","ThrarThylnenfallën","modified","$","799× Jeweller's Orb"
"14/12/2023 01:50:34","Affliction","ThrarThylnenfallën","modified","$","502× Chaos Orb"
"14/12/2023 01:46:02","Affliction","ThrarThylnenfallën","modified","$","189× Orb of Alchemy"
"14/12/2023 01:46:01","Affliction","ThrarThylnenfallën","modified","$","119× Orb of Chance"
"14/12/2023 01:46:00","Affliction","ThrarThylnenfallën","modified","$","245× Orb of Alteration"
"14/12/2023 01:46:00","Affliction","ThrarThylnenfallën","modified","$","567× Orb of Transmutation"
"14/12/2023 01:30:32","Affliction","DrScramble","modified","$","607× Orb of Transmutation"
"14/12/2023 01:30:25","Affliction","DrScramble","added","2","Astragali"
"14/12/2023 01:30:01","Affliction","DrScramble","modified","$","1243× Scroll of Wisdom"
"14/12/2023 01:29:24","Affliction","DrScramble","added","U","Scorpion's Call Heavy Arrow Quiver"
"14/12/2023 01:29:18","Affliction","DrScramble","added","G","level 1 5% Flamewood Support"
"14/12/2023 01:29:18","Affliction","DrScramble","added","G","level 1 5% Elemental Proliferation Support"
"14/12/2023 01:29:17","Affliction","ThrarThylnenfallën","modified","$","505× Chaos Orb"
"14/12/2023 01:29:15","Affliction","DrScramble","modified","$","19741× Rogue's Marker"
"14/12/2023 01:29:14","Affliction","DrScramble","modified","$","166× Cartographer's Chisel"
"14/12/2023 01:29:14","Affliction","DrScramble","modified","$","506× Chaos Orb"
"14/12/2023 01:29:13","Affliction","DrScramble","modified","$","702× Portal Scroll"
"14/12/2023 01:29:13","Affliction","DrScramble","modified","$","5× Armourer's Scrap"
"14/12/2023 01:29:12","Affliction","DrScramble","modified","$","827× Orb of Augmentation"
"14/12/2023 01:29:06","Affliction","ThrarThylnenfallën","modified","$","504× Chaos Orb"
"14/12/2023 01:29:05","Affliction","DrScramble","added","U","Redblade Tramplers Ancient Greaves"
"14/12/2023 01:29:00","Affliction","DrScramble","added","U","Whakawairua Tuahu Strand Map (T3)"
"14/12/2023 01:28:51","Affliction","DrScramble","added","$","7× Blacksmith's Whetstone"
"14/12/2023 01:28:51","Affliction","DrScramble","added","M","Grave Trough Map (T8)"
